"6";"Trouver un chemin";"Divination du 6e niveau";"1 minute";"personnelle";"V, G, M ";"(C) 1 jour";"(un jeu d’objets divinatoires – osselets, baguettes d’ivoire, cartes, dents ou runes gravées – d’une valeur de 100 po et un objet venu du lieu que vous souhaitez trouver) Ce sort vous permet de trouver le chemin le plus court et direct pour vous rendre en un lieu donné que vous connaissez et situé sur le même plan d’existence que vous. Si vous nommez une destination située sur un autre plan d’existence, qui se déplace (comme une forteresse mobile) ou qui n’est pas spécifique (comme « l’antre d’un dragon vert »), le sort échoue. <br> Pour toute la durée du sort, vous connaissez la distance qui vous sépare de votre destination et sa direction aussi longtemps que vous êtes sur le même plan d’existence. Tant que vous vous y rendez, chaque fois que vous devez choisir un itinéraire en chemin, vous déterminez automatiquement le plus court et direct (mais pas forcément le plus sûr).";"Druide"
"7";"Changement de plan";"Invocation du 7e niveau";"1 action";"contact";"V, G, M ";"instantanée";"(une baguette fourchue en métal d’une valeur minimale de 250 po ayant une affinité avec un plan d’existence précis) Vous et jusqu’à huit créatures consentantes qui vous tenez en cercle par la main êtes transportés vers un autre plan d’existence. Vous pouvez désigner la cible en termes généraux, comme la Cité d’Airain du Plan Élémentaire du Feu ou le palais de Dispater sur le deuxième niveau des Neuf Enfers, et vous y apparaissez, du moins à proximité. Par exemple, si vous tentez de gagner la Cité d’Airain, vous arriverez peut-être par la rue de l’Acier, devant la porte des Cendres, ou aurez une vue de la ville depuis l’autre côté de la mer de Feu, à la discrétion du MD.  <br> Autre possibilité, si vous connaissez la séquence de sceaux d’un cercle de téléportation situé sur un autre plan d’existence, ce sort peut vous y conduire. Si le cercle de téléportation est trop petit pour accueillir toutes les créatures que vous transportez, elles apparaissent dans les espaces inoccupés les plus proches du cercle. <br> Vous pouvez utiliser ce sort pour bannir une créature non consentante vers un autre plan. Choisissez une créature située à portée d’allonge et effectuez une attaque de sort au corps à corps contre elle. Si l’attaque touche, la créature doit effectuer un JS Charisme. En cas d’échec, elle est transportée vers un lieu aléatoire sur le plan d’existence que vous avez spécifié. Une créature ainsi transportée doit trouver elle-même le moyen de regagner votre plan d’existence actuel.";"Druide"
"7";"Inversion de la gravité";"Transmutation du 7e niveau";"1 action";"30 m";"V, G, M ";"(C) 1 minute";"(une magnétite et des copeaux de fer) Ce sort inverse la gravité dans un cylindre 30 m de haut et de 15 m de rayon centré sur un point situé à portée. Les créatures et objets pris dans la zone qui ne sont pas ancrés ou fixés au sol tombent vers le haut et atteignent le sommet du cylindre au moment de l’incantation du sort. Une créature peut effectuer un JS Dextérité pour s’agripper à un objet fixé qu’elle peut atteindre, et ainsi éviter la chute. <br> S’il y a un obstacle (le plafond, par exemple), les objets et créatures le percutent comme ils le feraient au cours d’une chute normale. Si un objet ou une créature atteint le sommet de la zone sans rien percuter, il y reste en oscillant légèrement pour toute la durée du sort. <br> À la fin de la durée du sort, les objets et créatures affectés tombent dans l’autre sens.";"Druide"
"7";"Mirage";"Illusion du 7e niveau";"10 minutes";"vue";"V, G";"10 jours";"Vous ciblez une zone de 1,5 kilomètre de côté maximum afin d’en modifier l’apparence, les bruits, les odeurs et même les sensations. Sa forme générale reste cependant la même. Un champ ou une route pourra ressembler à un marais, une colline, une crevasse ou quelque autre terrain difficile ou infranchissable. Une mare pourra ressembler à une prairie verdoyante / un précipice, à une pente douce / un ravin rocailleux, à une belle route large. <br> Vous pouvez également modifier l’apparence des bâtiments ou en ajouter s’il n’y en a pas. En revanche, le sort ne permet pas de déguiser, dissimuler ou ajouter des créatures. <br> L’illusion inclut des éléments auditifs, visuels, tactiles et olfactifs, et peut donc transformer un sol dégagé en terrain difficile, et vice versa, ou gêner les déplacements dans la zone. Tout élément du terrain illusoire (comme une pierre ou une branche) qui quitte la zone disparaît aussitôt. <br> Les créatures douées de vision lucide voient le terrain tel qu’il est vraiment. Néanmoins, les autres éléments de l’illusion restent en place. Cela veut dire qu’une telle créature est consciente de la présence de l’illusion, mais qu’elle peut interagir physiquement avec elle.";"Druide"
"7";"Régénération";"Transmutation du 7e niveau";"1 minute";"contact";"V, G, M ";"1 heure";"(un moulin à prières et de l’eau bénite) Vous touchez une créature pour stimuler ses facultés de guérison naturelles. La cible récupère 4d8 + 15 points de vie. Pour toute la durée du sort, elle récupère aussi 1 point de vie au début de chacun de ses tours de jeu (soit 10 points de vie par minute). <br> Les membres sectionnés ou arrachés (doigts, jambes, queue, etc.) repoussent en 2 minutes. Si un membre tranché est apposé sur la plaie, il se ressoude instantanément.";"Druide"
"7";"Tempête de feu";"Évocation du 7e niveau";"1 action";"45 m";"V, G";"instantanée";"Une tempête de flammes ronflantes apparaît dans un lieu de votre choix à portée. Jusqu’à dix cubes de 3 m d’arête disposés comme vous le souhaitez constituent cette zone d’effet. Chaque cube doit cependant avoir au moins une face adjacente à un autre cube. Toute créature située dans la zone doit effectuer un JS Dextérité et subit 7d10 dégâts de feu en cas d’échec, la moitié en cas de réussite. <br> Le feu endommage les objets situés dans la zone et embrase les objets inflammables qui ne sont pas portés. Si vous le souhaitez, le sort peut épargner la flore située dans la zone.";"Druide"
"7";"Tourbillon";"Évocation du 7e niveau";"1 action";"90 m";"V, M ";"(C) 1 minute";"(un brin de paille) Une tornade s’abat sur un point du sol que vous voyez à portée. Elle occupe un cylindre de 3 m de rayon et 9 m de haut, centré sur ce point. Tant que le sort persiste, vous pouvez au prix d’une action déplacer au sol le cylindre d’une distance maximale de 9 m, dans la direction de votre choix. Il aspire tous les objets de taille M ou inférieure qui ne sont liés à rien et ne sont pas portés par une créature. <br> Toute créature qui pénètre dans la tornade pour la première fois d’un tour ou dans l’espace de laquelle entre la tornade (y compris à son apparition) doit effectuer un JS Dextérité et subit 10d6 dégâts en cas d’échec, la moitié en cas de réussite. Par ailleurs, toute créature de taille G ou inférieure qui rate ce jet de sauvegarde doit réussir un JS Force sous peine d’être entravée par la tornade tant que le sort persiste. Une créature qui commence son tour de jeu entravée par la tornade est hissée de 1,50 m vers son sommet, à moins qu’elle ne s’y trouve déjà. Toute créature ainsi entravée se déplace avec la tornade et chute à la fin du sort, sauf si quelque chose la retient dans les airs. <br> Une créature entravée peut au prix d’une action effectuer un JS Force ou Dextérité assorti de votre DD de sauvegarde des sorts. En cas de réussite, elle n’est plus entravée par la tornade et se retrouve éjectée à 3d6 x 3 m du cylindre, dans une direction déterminée au hasard.";"Druide"
"8";"Contrôle du climat";"Transmutation du 8e niveau";"10 minutes";"personnelle (rayon de 7,5 kilomètres)";"V, G, M ";"(C) 8 heures";"(de l’encens brûlant et un peu de terre et de bois mélangés dans de l’eau) Vous prenez le contrôle du climat dans un rayon de 7,5 kilomètres pour toute la durée du sort. Vous devez être dehors pour jeter ce sort. Si vous vous déplacez vers un lieu où vous ne distinguez pas clairement le ciel, le sort prend fin prématurément. <br> Au moment de l’incantation, vous modifiez les conditions climatiques, déterminées par le MD en fonction du temps et de la saison. Vous pouvez modifier les précipitations, la température et le vent, mais le nouveau temps met 1d4 x 10 minutes à s’installer. Ensuite, rien ne vous empêche de les modifier à nouveau. Le temps revient progressivement à la normale quand le sort prend fin. <br> Quand vous modifiez les conditions météorologiques, commencez par trouver le temps qu’il fait sur les tables suivantes, et changez-les d’un cran, dans un sens ou dans l’autre. Quand vous modifiez le vent, vous pouvez aussi changer la direction dans laquelle il souffle. <br> <b>Précipitations</b> (1) Dégagé (2) Nuages épars (3) Couvert ou brouillard (4) Pluie, grêle ou neige (5) Pluie torrentielle, orage de grêle ou blizzard<br> <b>Température</b> (1) Chaleur accablante (2) Très chaud (3) Chaud (4) Frais (5) Froid (6) Froid arctique<br> <b>Vent</b> (1) Calme (2) Vent modéré (3) Vent fort (4) Grand vent (5) Tempête";"Druide"
"8";"Éclat du soleil";"Évocation du 8e niveau";"1 action";"45 m";"V, G, M ";"instantanée";"(une flamme et un bout de pierre de soleil) Une explosion de lumière aveuglante se produit dans un rayon de 18 m centré sur un point que vous choisissez à portée. Toute créature prise dans la zone doit effectuer un JS Constitution. En cas d’échec, elle subit 12d6 dégâts radiants et se retrouve aveuglée pendant 1 minute. En cas de réussite, les dégâts sont réduits de moitié et la cible n’est pas aveuglée. Les morts-vivants et les vases subissent un désavantage au jet de sauvegarde. <br> Une créature aveuglée par ce sort effectue un nouveau JS Constitution à la fin de chacun de ses tours de jeu. En cas de réussite, elle n’est plus aveuglée. <br> Cette évocation dissipe toute obscurité créée par un sort dans sa zone.";"Druide"
"8";"Esprit faible";"Enchantement du 8e niveau";"1 action";"45 m";"V, G, M ";"instantanée";"(une poignée de sphères en argile, cristal, verre ou minéral quelconque) Vous vous attaquez à l’esprit d’une créature que vous voyez à portée, en tentant d’anéantir son intelligence et de briser sa personnalité. La cible subit 4d6 dégâts psychiques et doit effectuer un JS Intelligence. <br> En cas d’échec, ses valeurs d’Intelligence et de Charisme tombent à 1. La créature ne peut plus lancer de sorts ni activer d’objets magiques, elle ne comprend plus aucune langue ou se révèle incapable de communiquer de manière intelligible. Elle reconnaît néanmoins ses amis, peut les suivre et même les protéger. <br> Tous les 30 jours, elle peut réitérer son jet de sauvegarde contre ce sort. En cas de réussite, le sort prend fin. <br> <i>Guérison</i>,<i> restauration suprême</i> ou <i>souhait</i> peuvent aussi mettre un terme au sort.";"Druide"
"8";"Formes animales";"Transmutation du 8e niveau";"1 action";"9 m";"V, G";"(C) 24 heures";"Votre magie vous permet de transformer des créatures en bêtes. Choisissez autant de créatures consentantes que vous le souhaitez, pourvu que vous les voyiez et qu’elles se situent à portée. Chaque cible est transformée en bête de taille G ou inférieure d’un facteur de puissance maximal de 4. À chacun de vos tours de jeu, vous pourrez donner de nouvelles formes aux créatures affectées au prix d’une action. <br> La transformation persiste pour toute la durée du sort pour chaque cible, sauf pour celles qui tombent à 0 point de vie ou meurent. Vous pouvez choisir une forme distincte pour chaque cible. Le profil des cibles est remplacé par celui des bêtes choisies, mais elles conservent néanmoins leur alignement ainsi que leurs valeurs d’Intelligence, de Sagesse et de Charisme. Une cible a les points de vie de sa nouvelle forme, mais elle retrouve les points de vie qu’elle avait avant sa transformation lorsqu’elle recouvre sa forme normale. Dans le cas où elle tombe à 0 point de vie, les dégâts en excès sont reportés sur sa nouvelle forme. Tant que ces dégâts ne font pas eux aussi tomber les points de vie de la forme normale à 0, la créature reste consciente. La créature est limitée dans ses actions par la nature de sa nouvelle forme, et elle ne peut ni parler ni lancer de sorts. <br> L’équipement de la cible se transforme lui aussi en fusionnant avec elle, mais elle ne peut pas l’activer, s’en servir ou en profiter d’une quelconque manière.";"Druide"
"8";"Répulsion/Attirance";"Enchantement du 8e niveau";"1 heure";"18 m";"V, G, M ";"10 jours";"(un morceau d’alun trempé dans du vinaigre pour l’effet aversion, une goutte de miel pour l’effet attirance) Ce sort attire ou repousse les créatures de votre choix. Vous choisissez une cible située à portée, qu’il s’agisse d’un objet ou d’une créature de taille TG ou inférieure, ou d’une zone pas plus grande qu’un cube de 60 m d’arête. Ensuite, nommez une espèce de créatures intelligentes, comme les dragons rouges, les gobelins ou les vampires. Vous conférez à la cible une aura qui attire ou, au contraire, repousse, les créatures citées pour toute la durée du sort. Choisissez une aura d’aversion ou d’attirance. <br> <i><b>Aversion</i>.<i></b></i> Les créatures de l’espèce choisie ont une envie irrépressible de quitter la zone et de s’éloigner de la cible. Quand une telle créature voit la cible ou s’en approche dans un rayon de 18 m, elle doit réussir un JS Sagesse sous peine d’être effrayée et de le rester tant qu’elle voit la cible ou se situe dans un rayon de 18 m. Tant qu’elle est effrayée par la cible, la créature doit utiliser son déplacement pour se diriger au plus court vers l’endroit sûr où elle ne verra plus la cible. Si elle se retrouve à plus de 18 m de la cible et qu’elle ne la voit plus, la créature n’est plus effrayée, mais elle le redevient si elle revoit la cible ou s’en approche dans un rayon de 18 m. <br> <i><b>Attirance</i>.<i></b></i> Les créatures de l’espèce choisie ont une envie irrépressible de s’approcher de la cible quand elles la voient ou se situent dans un rayon de 18 m d’elle. Quand une telle créature voit la cible ou s’en approche dans un rayon de 18 m, elle doit réussir un JS Sagesse sous peine d’utiliser son déplacement à chacun de ses tours de jeu pour entrer dans la zone ou approcher à portée de la cible. Une fois cela fait, elle peut s’en éloigner si elle le souhaite. <br> Si la cible blesse ou fait du mal à une créature affectée, cette dernière peut effectuer un JS Sagesse pour mettre fin à l’effet, comme détaillé ci-dessous. <br> <i><b>Mettre fin à l’effet.</b></i> Si une créature affectée termine son tour de jeu à plus de 18 m de la cible ou ne la voit plus, elle effectue un JS Sagesse. En cas de réussite, elle n’est plus affectée par la cible et comprendx² que le sentiment d’aversion ou d’attirance était de nature magique. Par ailleurs, une créature affectée par le sort a droit à un autre JS Sagesse toutes les 24 heures tant que le sort persiste. <br> Une créature qui réussit son jet de sauvegarde est immunisée contre cet effet pendant 1 minute, après quoi elle peut être affectée à nouveau.";"Druide"
"8";"Tremblement de terre";"Évocation du 8e niveau";"1 action";"150 m";"V, G, M ";"(C) 1 minute";"(une pincée de terre, un caillou et peu d’argile) Vous produisez une secousse sismique dont l’origine est un point du sol que vous voyez à portée. Tant que le sort persiste, l’endroit est secoué d’un violent tremblement de terre dans un cercle d’un rayon de 30 m centré sur ce point. Le phénomène affecte les structures et créatures en contact avec le sol dans cette zone. <br> Le sol de la zone devient un terrain difficile. Toute créature au sol qui se concentre doit effectuer un JS Constitution. En cas d’échec, sa concentration est interrompue. <br> Au moment de l’incantation, et à la fin de chacun de vos tours de jeu tant que vous maintenez la concentration, toute créature en contact avec le sol dans la zone doit effectuer un JS Dextérité. En cas d’échec, elle se retrouve à terre. <br> Ce sort peut avoir d’autres effets en fonction du terrain de la zone, à la discrétion du MD. <br> <i><b>Crevasses.</b></i> Des fissures s’ouvrent dans la zone du sort au début de votre tour jeu qui suit l’incantation. Un total de 1d6 crevasses s’ouvrent dans des endroits choisis par le MD. Chacune fait 1d10 x 3 m de profondeur, 3 m de large et s’étend d’un bout à l’autre de la zone du sort. Une créature située sur un espace où apparaît une crevasse doit réussir un JS Dextérité sous peine d’y être précipitée. En cas de réussite, la créature parvient à rester au bord. <br> Une crevasse qui s’ouvre sous un bâtiment provoque automatiquement son effondrement (cf. ci-dessous). <br> <i><b>Bâtiments.</b></i> La secousse inflige 50 dégâts contondants à tout bâtiment en contact avec le sol dans la zone au moment de l’incantation et au début de chacun de vos tours de jeu tant que le sort persiste. Si un bâtiment tombe à 0 point de vie, il s’effondre et peut blesser les créatures proches. Une créature située à une distance inférieure ou égale à la moitié de la hauteur du bâtiment doit effectuer un JS Dextérité. En cas d’échec, elle subit 5d6 dégâts contondants, se retrouve à terre et est ensevelie sous les décombres / elle doit réussir un test de Force (Athlétisme) DD 20 au prix d’une action pour s’en extirper. Le MD peut modifier le DD à la hausse ou à la baisse selon la nature des décombres. En cas de sauvegarde réussie, les dégâts sont réduits de moitié, la créature ne se retrouve pas à terre et n’est pas ensevelie.";"Druide"
"8";"Tsunami";"Invocation du 8e niveau";"1 minute";"vue";"V, G";"(C) 6 rounds";"Une muraille d’eau se matérialise en un point que vous choisissez à portée. Ce mur peut atteindre jusqu’à 90 m de longueur, 90 m de hauteur et 15 m d’épaisseur. Il reste tant que le sort persiste. <br> Lorsque le mur apparaît, toute créature prise dans sa zone d’effet doit effectuer un JS Force, et subit 6d10 dégâts contondants en cas d’échec, la moitié en cas de réussite. <br> Au début de chacun de vos tours de jeu suivant son apparition, le mur et toutes les créatures qu’il englobe s’éloignent de 15 m de vous. Toutes les créatures de taille TG ou inférieure qui occupent un espace dans lequel le mur se déplace doivent réussir un JS Force sous peine de subir 5d10 dégâts contondants. Une même créature ne peut subir ces dégâts qu’une seule fois par round. À la fin du tour de jeu, la hauteur du mur diminue de 15 m et les dégâts qu’il peut infliger au round suivant diminuent de 1d10. Une fois que la hauteur du mur est de 0 m, le sort prend fin. <br> Une créature prise dans le mur ne peut se déplacer qu’en nageant, la force de la vague étant telle qu’elle doit pour ce faire réussir un test de Force (Athlétisme) contre le DD de sauvegarde du sort. En cas d’échec, elle ne peut pas se déplacer. Une créature qui se déplace hors de la zone d’effet tombe.";"Druide"
"9";"Changement de forme";"Transmutation du 9e niveau";"1 action";"personnelle";"V, G, M ";"(C) 1 heure";"(un diadème de jade d’une valeur minimale de 1 500 po, que vous devez poser sur votre tête avant l’incantation) Vous prenez la forme d’une autre créature pour toute la durée du sort, pourvu que son facteur de puissance ne soit pas supérieur au vôtre, qu’il ne s’agisse pas d’une créature artificielle ou d’un mort-vivant, et que vous en ayez déjà vu un représentant. Vous vous transformez en un spécimen moyen de cette créature, sans niveaux de classe ni le trait Sorts. <br> Votre profil est remplacé par celui de la créature choisie, mais vous conservez néanmoins votre alignement ainsi que vos valeurs d’Intelligence, de Sagesse et de Charisme. Vous gardez aussi vos maîtrises de compétence et de jet de sauvegarde, et gagnez celles de la créature. Si la créature a la même maîtrise que vous et que le bonus indiqué dans son profil est supérieur au vôtre, remplacez le vôtre par le sien. En revanche, vous ne pouvez pas utiliser les actions légendaires et actions d’antre de la nouvelle forme. <br> Vous avez les points de vie et dés de vie de la nouvelle forme, mais retrouvez les points de vie que vous aviez avant votre transformation lorsque vous recouvrez votre forme normale. Dans le cas où vous tombez à 0 point de vie, les dégâts en excès sont reportés sur votre forme normale. Tant que ces dégâts ne font pas eux aussi tomber les points de vie de votre forme normale à 0, vous restez conscient. <br> Vous gardez le bénéfice de vos aptitudes de classe, de race et autres sources, et pouvez les utiliser pourvu que votre nouvelle forme soit capable physiquement de le faire. Vous ne pouvez pas utiliser vos sens spéciaux (par exemple, la vision dans le noir), à moins que votre nouvelle forme la possède aussi. Vous ne pouvez parler que si la créature le peut normalement. <br> Au moment de la transformation, vous décidez si votre équipement tombe au sol, s’il fusionne avec votre forme animale ou si vous continuez à le porter dans ces conditions. L’équipement porté par une forme animale fonctionne normalement, si ce n’est que le MD peut statuer que certains éléments ne peuvent être raisonnablement transportés par la bête, en fonction de la taille et de la morphologie de celle-ci. La taille et la forme de votre matériel ne changent pas pour se conformer aux spécificités de la bête. Tout élément inadapté au port par la forme animale doit tomber par terre ou fusionner avec la bête. L’équipement qui fusionne est inutilisable en l’état. <br> Tant que persiste le sort, vous pouvez adopter une nouvelle forme au prix d’une action en respectant les restrictions et règles de la forme d’origine, à une exception : si votre nouvelle forme a plus de points de vie que votre forme actuelle, vos points de vie ne changent pas.";"Druide"
"9";"Prémonition";"Divination du 9e niveau";"1 minute";"contact";"V, G, M ";"8 heures";"(une plume de colibri) Vous touchez une créature consentante et lui conférez une sorte de sixième sens. Pour toute la durée du sort, la cible ne peut pas être surprise et bénéficie d’un avantage aux jets d’attaque, tests de caractéristique et jets de sauvegarde. En outre, les autres créatures subissent un désavantage aux jets d’attaque contre la cible pendant toute la durée du sort. <br> Ce sort prend fin immédiatement si vous le relancez avant son terme.";"Druide"
"9";"Résurrection suprême";"Nécromancie du 9e niveau";"1 heure";"contact";"V, G, M ";"instantanée";"(de l’eau bénite et des diamants d’une valeur minimale de 25 000 po, que le sort détruit) Vous touchez une créature morte, non de vieillesse ni depuis plus de deux cents ans. Si son âme est libre et consentante, la créature est ressuscitée avec tous ses points de vie. <br> Ce sort referme les blessures mortelles, neutralise les poisons, soigne les maladies et lève les malédictions qui affectaient la cible au moment de sa mort. Il remplace également les organes et membres endommagés ou manquants. Si la créature était un mort-vivant, elle est ressuscitée comme créature vivante sous la forme qu’elle avait de son vivant. <br> Le sort peut même générer un nouveau corps s’il ne reste rien de l’original, auquel cas vous devez prononcer le nom de la créature, qui apparaît alors dans un espace inoccupé de votre choix dans un rayon de 3 m de vous.  ";"Druide"
"9";"Tempête vengeresse";"Invocation du 9e niveau";"1 action";"vue";"V, G";"(C) 1 minute";"Un nuage noir se forme, centré sur un point que vous voyez, et grossit jusqu’à atteindre un rayon de 108 m. La zone est la proie d’éclairs, de coups de tonnerre et de vents mugissants. Toute créature située sous ce nuage (directement à la verticale et à moins de 1 500 m) au moment où il apparaît doit réussir un JS Constitution sous peine de subir 2d6 dégâts de tonnerre et d’être assourdie pendant 5 minutes. <br> À chaque round où vous maintenez votre concentration sur ce sort, la tempête a des effets supplémentaires à votre tour de jeu. <br> <i><b>Round 2.</b></i> Une pluie acide s’abat du nuage. Les créatures et objets qui se trouvent en dessous subissent 1d6 dégâts d’acide. <br> <i><b>Round 3</b></i>. Six éclairs s’abattent sur six créatures ou objets de votre choix situés sous le nuage. Une cible donnée ne peut être frappée que par un seul éclair. Chacune doit effectuer un JS Dextérité et subit 10d6 dégâts de foudre en cas d’échec, la moitié en cas de réussite. <br> <i><b>Round 4.</b></i> Une pluie de grêlons s’abat du nuage. Toute créature qui se trouve en dessous subit 2d6 dégâts contondants. <br> <i><b>Rounds 5-10.</b></i> Une pluie glaciale accompagnée de bourrasques s’abat du nuage. La zone devient un terrain difficile et est grandement voilée. Toute créature qui s’y trouve subit 1d6 dégâts de froid. Les attaques d’arme à distance sont impossibles dans la zone. Le vent et la pluie gênent sérieusement la concentration des sorts . Enfin, les bourrasques de vent fort (30 à 75 km/h) dispersent brouillard, brumes et autres phénomènes similaires dans la zone, qu’ils soient de nature magique ou non.";"Druide"
